JEB00015	34.753671546086736
JEB00017	24.243193851510163
JEB00022	28.79202664038301
JEB00023	58.81509235092401
JEB00024	24.331267722384805
JEB00025	36.051222657712785
JEB00028	32.623160419869954
JEB00029	0.0
JEB00030	0.0
JEB00031	0.0
JEB00032	51.428763039166576
JEB00035	25.560526745478665
JEB00036	34.67358774863778
JEB00037	55.989549695886026
JEB00040	0.0
JEB00041	51.351154248930484
JEB00042	76.86470828742132
JEB00045	27.15579248581574
JEB00046	154.50285151422756
JEB00052	0.0
JEB00065	22.059729670578808
JEB00090	33.75168955252586
JEB00113	14.52279280606986
JEB00117	13.917602211683114
JEB00122	123.21648884347965
JEB00125	19.094224647545342
JEB00126	29.14886287154786
JEB00128	21.40528252441565
JEB00133	11.672291427372604
JEB00140	0.0
JEB00144	48.630339158387805
JEB00153	11.147208064310698
JEB00169	25.14969243801684
JEB00173	0.0
JEB00174	10.956417095440917
JEB00229	56.86450919691857
JEB00254	0.0
JEB00274	193.05484240921737
