JEB00015	47.63593665013048
JEB00017	0.0
JEB00022	0.0
JEB00023	29.212144809384444
JEB00024	13.870282759195154
JEB00025	34.4967155120412
JEB00028	36.90927209361278
JEB00029	24.617087505216688
JEB00030	0.0
JEB00031	10.812516342738244
JEB00032	26.936428878146447
JEB00035	20.851074910979953
JEB00036	0.0
JEB00037	0.0
JEB00040	16.888113848271164
JEB00041	46.512905443834256
JEB00042	74.16677310595698
JEB00045	18.226975299775646
JEB00046	45.337765920567485
JEB00052	18.091315567963925
JEB00065	104.23582551939997
JEB00090	74.21045585403535
JEB00113	49.92660663798755
JEB00117	36.82426582779349
JEB00122	0.0
JEB00125	35.83759404501518
JEB00126	25.539421275832282
JEB00128	270.1378302421666
JEB00133	0.0
JEB00140	0.0
JEB00144	76.82064234171457
JEB00153	0.0
JEB00169	26.953346577893278
JEB00173	0.0
JEB00174	61.30353885270846
JEB00229	1.9316302457522767
JEB00254	80.43364599958596
JEB00274	26.72453979966228
