JEB00015	34.03288978173546
JEB00017	34.03288978173546
JEB00022	34.03288978173546
JEB00023	34.03288978173546
JEB00024	34.03288978173546
JEB00025	34.03288978173546
JEB00028	34.03288978173546
JEB00029	34.03288978173546
JEB00030	34.03288978173546
JEB00031	34.03288978173546
JEB00032	34.03288978173546
JEB00035	34.03288978173546
JEB00036	34.03288978173546
JEB00037	34.03288978173546
JEB00040	34.03288978173546
JEB00041	34.03288978173546
JEB00042	34.03288978173546
JEB00045	34.03288978173546
JEB00046	34.03288978173546
JEB00052	34.03288978173546
JEB00065	34.03288978173546
JEB00090	34.03288978173546
JEB00113	34.03288978173546
JEB00117	34.03288978173546
JEB00122	34.03288978173546
JEB00125	34.03288978173546
JEB00126	34.03288978173546
JEB00128	34.03288978173546
JEB00133	34.03288978173546
JEB00140	34.03288978173546
JEB00144	34.03288978173546
JEB00153	34.03288978173546
JEB00169	34.03288978173546
JEB00173	34.03288978173546
JEB00174	34.03288978173546
JEB00229	34.03288978173546
JEB00254	34.03288978173546
JEB00274	34.03288978173546
